energy,pretty_formula
-156.24409052,CaCo5O7
-109.80479949,Ni5O7
-199.70202009,CaV5O7
-106.85777213,MgCrO2
-187.81008159,Sr2YCr2GaO7
-97.01018601,MnZnO2
-107.53137729,MgMnO2
-94.38440654,Ba2Tl2Zn2Cu3O10
-100.40410864,Ba2Mg2Tl2Cu3O10
-205.2515601,Ta2VZn2O8
-328.09515531,Mg4Cu5(TeO6)3
-131.77520068,Ba2Ca2Ti3Tl2O10
-190.04718619,SrMgTi(PO4)2
-166.41793785,ZnW5O7
-200.21773753,Ta2Zn2FeO8
-82.65158831,MgNiO2
-217.63290255,Mg2Ta2MnO8
-380.79727706,Ti5(TeO6)3
-204.57598194,Ta2Zn2CrO8
-216.94660972,Mg2Ta2CrO8
-209.73882692,Mg2Ta2CoO8
-212.55587042,Mg2Ta2FeO8
-183.55677879,SrTiZn(PO4)2
-217.56602515,Mg2Ta2VO8
-204.89085942,Mg2Ta2NiO8
-197.40278278,Ta2Zn2CoO8
-192.52613801,Ta2Zn2NiO8
-128.00242945,Ba2Mg2Ti3Tl2O10
-94.21902944,Ba2Tl2Sb3O10
-176.01274636,SrMgCu(PO4)2
-152.29699703,Sr2TiCu2O7
-96.34886847,ZnCrO2
-86.45430466,Mg(TiS2)2
-160.73067302,Sr2YCu3O7
-298.22837028,Sn5(TeO6)3
-169.36850073,SrZnCu(PO4)2
-177.80669755,SrMgSn(PO4)2
-165.60856653,Sr2YCu2SnO7
-164.51422881,SrSb(PO4)2
-221.28088701,Ca2Ta2CrO8
-208.57876148,Ca2Ta2NiO8
-133.64457465,Sr2Cu2SbO7
-221.56910055,Ca2Ta2VO8
-130.28428786,Sr2Cu2TeO7
-221.6651313,Ca2Ta2MnO8
-213.48128964,Ca2Ta2CoO8
-98.1951344,Ba2Tl2Zn2Sn3O10
-182.92556836,SrTi(PO4)2
-108.21329815,Ba2Ca2Tl2Sn3O10
-105.07830991,Ba2Mg2Tl2Sn3O10
-134.92354081,Sr2Cu2SnO7
-193.11309022,SrCaTi(PO4)2
-162.94089453,SrBi(PO4)2
-165.95520326,SrSn(PO4)2
-171.47239737,SrZnSn(PO4)2
-341.77249687,Mg4Sn5(TeO6)3
-132.28014426,Ba2Mg3Tl2(FeO3)4
-163.73370308,Sr2YCu2BiO7
-212.71316177,Mg2Ta2WO8
-179.08038869,SrCaCu(PO4)2
-187.54828731,Sr2YTaCu2O7
-91.91332921,Ba2Tl2Bi3O10
-122.22812281,Ba2Ti3Tl2Zn2O10
-181.56210432,SrCaSn(PO4)2
-216.62417576,Ca2Ta2FeO8
-200.73879868,Ta2Zn2WO8
-336.12732783,Ca4Cu5(TeO6)3
-78.08714518,Mg(SnO2)4
-320.2825889,Zn4Sn5(TeO6)3
-106.80825303,MgVO2
-284.44731729,Bi5(TeO6)3
-165.81668353,W5O7
-131.22781462,Sr2Cu2BiO7
-74.21535284,Ca(BiO2)4
-72.69843767,Mg(BiO2)4
-107.37317549,CaWO2
-76.15921294,Mg(SbO2)4
-165.21617329,Sr2YCu2SbO7
-93.13292285,MgCoO2
-216.53464794,Ca2Ta2WO8
-164.60335602,Ca2W9O13
-423.72222086,Mg4Ti5(TeO6)3
-69.78893986,Zn(BiO2)4
-85.31775221,MgCuO2
-177.87655879,CaW5O7
-73.64133722,Zn(SbO2)4
-156.12448468,Sr2YCu2AgO7
-296.64147462,Sb5(TeO6)3
-90.34569693,ZnWO2
-400.28954279,Ti5Zn4(TeO6)3
-75.29194727,Zn(SnO2)4
-154.83172077,W9O13
-125.52413397,Ba2Mg3Tl2(CoO3)4
-438.5696288,Ca4Ti5(TeO6)3
-98.12059307,MgFeO2
-355.82189774,Ca4Sn5(TeO6)3
-111.09253019,CaVO2
-97.97699678,VZnO2
-87.69221312,ZnFeO2
-111.91149302,CaMnO2
-95.67364766,Ba2Tl2Sn3O10
-122.58230543,BaMn2TlO6
-87.8441129,CaNiO2
-65.06764995,CaNiF5
-121.88613571,Ba2Ti3Tl2O10
-156.16275438,Sr2AlCu2SbO7
-98.27703419,CaCoO2
-102.75288964,CaFeO2
-113.39028199,CaCrO2
-224.14311337,Ba2MgV2CuF14
-69.35689467,SbO2
-108.00658961,Ca2Ti3O8
-146.84129913,Sr2AlCu2AgO7
-69.07620325,Ba2TlFe2O7
-187.18240451,Ta2MoO8
-77.60458098,Ba2TlW2O7
-151.38490903,Sr2AlCu3O7
-91.16597251,Ba2YTlCr2O7
-75.45043319,Mg2Sb3O8
-190.71365819,Ta2WO8
-66.05329879,Ba2TlCo2O7
-77.44981199,Ba2AlTlCo2O7
-78.22443764,Ba2TlV2O7
-47.19650962,MnF4
-77.28605133,Ba2AlTlFe2O7
-82.13329163,Ba2YTlCo2O7
-84.67244967,Ba2YTlFe2O7
-188.43700732,SrMgMn(PO4)2
-174.37087321,SrZnCo(PO4)2
-180.85173392,SrMgCo(PO4)2
-58.99181128,Ba2TlNi2O7
-80.11989699,Ba2AlTlW2O7
-75.90429343,Ba2YTlNi2O7
-87.89515772,Ba2YTlW2O7
-91.70245042,Ba2YTlV2O7
-182.02116515,SrMnZn(PO4)2
-176.14495407,SrMgNi(PO4)2
-188.35588072,SrMgV(PO4)2
-181.90927966,SrVZn(PO4)2
-181.50432562,Nb2Zn2SbO8
-156.21884183,Sr2AlCu2SnO7
-173.00328111,SrMo(PO4)2
-187.97625729,SrMgCr(PO4)2
-85.52025633,Ba2AlTlV2O7
-183.8667496,SrCaCo(PO4)2
-181.49675566,SrZnCr(PO4)2
-175.47185718,SrV(PO4)2
-172.81626153,SrCr(PO4)2
-191.65956895,SrCaMn(PO4)2
-178.85319558,SrCaNi(PO4)2
-191.37456439,SrCaV(PO4)2
-183.57344985,Ta2CrO8
-162.8231591,SrCo(PO4)2
-171.43490253,SrMn(PO4)2
-177.21127937,SrZnFe(PO4)2
-191.29637359,SrCaCr(PO4)2
-183.66642125,SrMgFe(PO4)2
-328.4398819,Mn5(TeO6)3
-108.9326932,Ba2Ca2Tl2Co3O10
-121.05690333,Ba2Ca2Tl2Cr3O10
-186.20961034,SrCaP2WO8
-112.97605686,Ba2Ca2Tl2Fe3O10
-174.75999607,SrP2WO8
-75.57821972,Mg2Co3O8
-157.97610948,Sr2GaMo2O7
-90.64970609,Ba2Tl2Co3O10
-166.70720912,SrFe(PO4)2
-337.31538496,Cr5(TeO6)3
-352.53288215,Mg4Co5(TeO6)3
-327.74837604,Mg4Ni5(TeO6)3
-105.15273084,Ba2Mg2Tl2Co3O10
-117.7226868,Ba2Mg2Tl2Cr3O10
-99.00834967,Ba2Tl2Zn2Co3O10
-119.9280746,Ba2Ca2Mn3Tl2O10
-97.50760388,Ba2Mg2Tl2Ni3O10
-124.34200712,CaTiPO5
-186.77779255,SrCaFe(PO4)2
-116.76632282,Ba2Mg2Mn3Tl2O10
-154.67820615,Sr2AlCu2BiO7
-111.21913946,Ba2Mn3Tl2Zn2O10
-103.35262622,Ba2Tl2Zn2Fe3O10
-114.81187463,Ba2Mg2Tl2W3O10
-99.15279596,Ba2Ca2Tl2Ni3O10
-91.91796347,Ba2Tl2Zn2Ni3O10
-104.05806834,Ba2Tl2Cr3O10
-328.63181323,Zn4Co5(TeO6)3
-98.62487268,Ba2Tl2Fe3O10
-303.59517238,Zn4Ni5(TeO6)3
-337.1580072,Te3Mo5O18
-368.72030601,Zn4Cr5(TeO6)3
-395.45373578,Mg4V5(TeO6)3
-392.04189713,Mg4Cr5(TeO6)3
-69.27321795,ZnMoF5
-88.5532981,Zn(MoO2)4
-158.67811701,Sr2TaCu2O7
-372.33030439,V5Zn4(TeO6)3
-124.40465488,MgTiSiO5
-109.03999245,Ba2Mg2Tl2Fe3O10
-119.92243516,MgTiPO5
-252.94868193,Ni5(TeO6)3
-362.341994,Mg4Fe5(TeO6)3
-55.66726366,MgCuF4
-118.7264059,Ba2Ca2Tl2W3O10
-172.65225642,Sr2YGaCo2O7
-91.46287898,Zn(WO2)4
-177.69971945,Sr2AlCr2GaO7
-347.24142298,Te3W5O18
-359.41349095,Ca4Co5(TeO6)3
-104.11689612,Ba2Tl2Mo3O10
-113.86653807,TiZnPO5
-63.02469465,TiZnF4
-113.29554385,Mg(Cu2O3)2
-79.9509981,Ba2Tl2Ni3O10
-108.11361181,Ba2Tl2W3O10
-175.34905815,SrZnP2WO8
-389.60253048,Mg4Mn5(TeO6)3
-404.75909664,Ca4V5(TeO6)3
-385.04474027,Mg4Te3W5O18
-334.97008995,Ca4Ni5(TeO6)3
-365.75669535,Mn5Zn4(TeO6)3
-362.54244653,Zn4Te3W5O18
-400.02021076,Ca4Cr5(TeO6)3
-118.75858489,TiZnSiO5
-373.58224675,Ca4Fe5(TeO6)3
-112.36491009,Ba2Tl2Zn2Cr3O10
-105.1769493,Ba2Mn3Tl2O10
-177.74589387,Sr2TaAlCu2O7
-399.72173966,Ca4Te3W5O18
-185.66263655,Sr2YV2GaO7
-61.15752116,MgNiF5
-73.60728064,MgFeF5
-184.0063511,MgTi4O6
-94.08729215,Sr2FeCuSO3
-99.64836057,Sr2CrCuSO3
-85.82956484,Sr3Mn2Cu2S2O5
-87.96806924,Y2MgMn2S2O5
-77.41790573,Sr3Co2Cu2S2O5
-81.45402775,Sr3Fe2Cu2S2O5
-194.74158066,Sr2YAlCr2O7
-66.58739194,Sr3Co2S2O5
-76.63597555,Sr3Cr2S2O5
-70.94195882,Sr3Fe2S2O5
-180.01692137,Mg2Mo3O8
-98.61013128,ZnCoPO5
-79.18862184,Sr2CoSO3
-88.03401467,Sr2MnSO3
-106.91179912,MnZnSiO5
-97.88302959,ZnCoSiO5
-90.70371071,ZnSiNiO5
-88.96246931,Sr2CrSO3
-166.25060865,MgMo3O8
-103.89952557,MgCoSiO5
-109.09399297,ZnCrSiO5
-52.90235835,ZnSnF4
-104.9777066,MgCoPO5
-114.77628168,MgCrPO5
-83.28447732,Sr2FeSO3
-153.84788047,Al2Cr2O7
-107.11331379,MnZnPO5
-115.13191875,MgCrSiO5
-109.01014499,ZnCrPO5
-107.66985647,MgFeSiO5
-109.33218095,MgFePO5
-111.85623992,CaFeSiO5
-113.42741266,MgMnSiO5
-97.79036486,CrSiO5
-111.69477834,VZnSiO5
-187.16837289,CaTi4O6
-117.49853486,MgVSiO5
-98.95228098,CrPO5
-46.92357641,YMnF5
-103.10526786,ZnFePO5
-103.04904908,VPO5
-116.02719888,MgVPO5
-97.36557204,MgSiNiO5
-177.52671475,Ti4ZnO6
-98.83146243,MgNiPO5
-73.24858259,CaCrF4
-113.77437506,MgMnPO5
-110.12539538,VZnPO5
-173.03661303,Sr2TiAlCu2O7
-84.5760181,MgCrSF5
-59.41832064,Zn2Ni3O8
-77.10054161,ZnCrSF5
-79.2105401,VZnSF5
-83.34874532,MgVSF5
-128.49148071,Zn3Sn2O7
-197.48013983,TiNb2Zn2O8
-114.17694673,MgTiO2
-107.40816256,MgCrO2
-188.72455505,Mg2Nb2AgO8
-179.94097424,Sr2YAlCo2O7
-63.28824,MgWF4
-196.33823888,Mg2Nb2SnO8
-145.3597128,Ca3Bi2O7
-180.0576687,Sr2Y2Sn2O7
-190.68875204,Mg2Nb2TeO8
-161.66017301,Sr2GaW2O7
-132.82456008,Al2Sb2O7
-53.18221894,ZnCoF4
-143.69533488,Re2O7
-169.27418569,MgTiF5
-138.20191914,Al2Sn2O7
-198.49412132,Mg2Nb2CoO8
-188.93987615,Nb2Zn2FeO8
-69.4576844,MgMnF4
-202.19828695,Mg2Nb2WO8
-163.42694177,Sr2AlGaCo2O7
-130.44134189,CaCuF5
-76.08106193,MnS2
-158.67872928,Sr2Cr2GaO7
-129.8276274,BaTlV2O6
-144.20080127,CaSnF5
-110.58323982,MgAgF5
-121.23910733,ZnSnF5
-95.0568657,ZnAgF5
-123.12747292,ZnBiF5
-106.61607175,ZnCuF5
-177.2407726,CaTiF5
-153.2654869,TiZnF5
-136.72154555,MgSnF5
-139.23402313,MgBiF5
-271.28192299,YTiO3
-239.34190716,Ba2CaTi2CuF14
-141.18254295,Al2Fe2O7
-72.86152678,CaVF4
-46.6872702,YCrF5
-43.91200294,YWF5
-107.23414557,SbF5
-220.5062458,YSbO3
-122.97963786,ZnSbF5
-223.65556957,YSnO3
-239.66187316,TiAlO3
-212.76949128,YCuO3
-197.35674502,YAgO3
-164.80231566,AlAgO3
-61.69109816,MnZnF4
-39.90732964,YNiF5
-219.41901291,YBiO3
-146.87327671,CaSbF5
-160.34747764,TaF5
-167.32345902,Y2Fe2O7
-169.7573695,Sr2YAlNi2O7
-183.58157889,AlBiO3
-47.82129636,ZnNiF4
-67.59843976,Ca(NiS2)2
-176.52691174,Sr2AlV2GaO7
-30.94807012,CrO2
-182.82238618,AlCuO3
-189.39803845,AlSbO3
-106.29803835,MgVO2
-128.08201542,Al2Bi2O7
-190.47147521,AlSnO3
-153.89687439,Al2Mo2O7
-42.55532132,YCoF5
-95.45267625,BiF5
-56.38836673,ZnFeF4
-46.56041331,YVF5
-61.55225085,VZnF4
-106.17922666,BaTl(CoO3)2
-78.9668217,YFeO3
-80.76198819,YMoO3
-186.15507033,Sr2YAlW2O7
-83.55402391,YCrO3
-193.84116602,Sr2YMn2AlO7
-74.07322546,YCoO3
-93.62498309,Ca2Cr3O8
-164.55443151,Mg3V2O7
-180.66806908,Sr2YGaW2O7
-85.81932253,Ca(MnS2)2
-139.18289846,Mg3Co2O7
-522.16493081,Mg3Cu2(SiO4)3
-159.32329464,Mg3Mo2O7
-602.30183203,Mg3Ti2(SiO4)3
-496.97192522,Mg3Si3(AgO6)2
-145.97987234,Mg3Fe2O7
-125.37463895,Mg3Ni2O7
-120.48063411,Zn3Co2O7
-146.14766056,V2Zn3O7
-138.64275266,Mn2Zn3O7
-127.6644874,Zn3Fe2O7
-184.24283519,Y2W2O7
-532.47069546,Mg3Si3(SnO6)2
-529.99856914,Mg3Si3(SbO6)2
-529.19182508,Mg3Si3(BiO6)2
-83.87911023,Zn2W3O8
-561.45025926,Ti2Zn3(SiO4)3
-192.97335675,Sr2YAlV2O7
-480.78538324,Zn3Cu2(SiO4)3
-455.12885639,Zn3Si3(AgO6)2
-543.78115824,Ca3Cu2(SiO4)3
-627.69651389,Ca3Ti2(SiO4)3
-117.53825364,Zn(Sn2O3)2
-489.51654838,Zn3Si3(SbO6)2
-522.24405879,Ca3Si3(AgO6)2
-141.33224407,Zn3Cr2O7
-141.76514932,Zn3Mo2O7
-146.2940305,Ca3Co2O7
-154.31821964,Ca3Fe2O7
-488.86793293,Zn3Si3(BiO6)2
-64.04010837,MgFeF4
-558.87617894,Ca3Si3(SbO6)2
-107.30311745,Zn(Cu2O3)2
-172.99972711,Ca3V2O7
-167.63010365,Ca3Cr2O7
-559.24803024,Ca3Si3(BiO6)2
-446.29720336,Si3(TeO6)2
-167.75192529,Ca3Mo2O7
-91.88042895,BaTl(NiO3)2
-492.3157478,Zn3Si3(SnO6)2
-559.43116781,Ca3Si3(SnO6)2
-145.19987825,Zn3W2O7
-132.74904838,Ca3Ni2O7
-69.31845376,MgVF4
-171.28666113,Ca3W2O7
-107.56221096,MgMnO2
-136.3094372,MgCoF5
-166.79645448,CaCrF5
-144.39674159,CaCoF5
-162.2171003,CaMnF5
-142.67798293,ZnCrF5
-162.01106099,CaMoF5
-160.77294667,MgVF5
-154.4196255,MgMnF5
-146.96842166,MgFeF5
-162.36115048,CaWF5
-168.91453162,CaVF5
-120.31845558,ZnCoF5
-144.77838486,VZnF5
-130.9846378,ZnFeF5
-130.33989991,CaNiF5
-138.139341,MnZnF5
-106.19030448,ZnNiF5
-154.80265182,MgWF5
-125.08676486,VF5
-154.33229158,MgMoF5
-237.48959553,YFeO3
-97.48024869,Mg2Bi2O5
-138.89157326,ZnWF5
-138.47170542,ZnMoF5
-94.40246875,Mg2Cu2O5
-133.00469817,Mg2Ti2O5
-122.13312283,MgNiF5
-224.83913433,YCoO3
-82.54895584,Mg2Ag2O5
-252.00522016,YCrO3
-243.72949943,YMoO3
-153.01734464,Sr2AlGaNi2O7
-255.34631831,YVO3
-243.68089181,YWO3
-205.89786911,YNiO3
-193.58724907,AlCoO3
-220.93035888,AlCrO3
-173.59859069,AlNiO3
-217.50631634,MnAlO3
-209.78355217,AlMoO3
-168.80717135,Sr2AlGaW2O7
-125.21838393,Al2Ni2O7
-121.63349372,MoF5
-154.83566979,MgTiO3
-212.74931371,AlWO3
-101.87231225,Ca2Cu2O5
-142.08445369,TiZnO3
-177.73033104,Ti2O3
-122.18883111,Ti2Zn2O5
-141.1596245,Ca2Ti2O5
-109.1340009,Ca2Sb2O5
-101.50226907,Mg2Sn2O5
-110.6167945,Ca2Sn2O5
-106.25297783,Ca2Bi2O5
-91.01827164,Ca2Ag2O5
-127.60819801,AlSbO3
-82.31055511,Zn2Cu2O5
-113.74137186,CrF5
-128.30290663,WF5
-128.0393094,AlBiO3
-91.75983891,Zn2Sn2O5
-124.18015962,CaSbO3
-116.07844344,Ca(Cu2O3)2
-73.1004674,Zn2Ag2O5
-112.16284454,AlAgO3
-157.50671261,Al2W2O7
-119.63620989,CaBiO3
-89.75727202,Zn2Bi2O5
-103.49203791,Mg2Sb2O5
-544.43879461,Mg3Co2(SiO4)3
-101.93974256,ZnBiO3
-91.28511537,Zn2Sb2O5
-130.86599239,AlSnO3
-76.2062961,Ag2O3
-573.55527053,Mg3Si3(MoO6)2
-518.83184643,Mg3Si3(NiO6)2
-574.09395165,Mg3Si3(WO6)2
-542.23965897,V2Zn3(SiO4)3
-532.42835354,Mn2Zn3(SiO4)3
-545.20232459,Zn3Cr2(SiO4)3
-607.56986992,Ca3V2(SiO4)3
-503.07879058,Zn3Co2(SiO4)3
-519.79729113,Zn3Fe2(SiO4)3
-532.46820267,Zn3Si3(MoO6)2
-111.4784571,Bi2O3
-566.22755625,Ca3Co2(SiO4)3
-477.3925008,Zn3Si3(NiO6)2
-600.05041366,Ca3Si3(MoO6)2
-540.28841378,Ca3Si3(NiO6)2
-497.85789351,Si3(MoO6)2
-515.94183285,Si3(WO6)2
-601.07082037,Ca3Si3(WO6)2
-533.10737856,Zn3Si3(WO6)2
-119.27946236,Mg2Mn2O5
-121.24423876,Mg2Cr2O5
-102.70878757,Mg2Co2O5
-123.11951646,Mg2V2O5
-111.01952576,Mg2Fe2O5
-90.81854982,Mg2Ni2O5
-105.90375388,ZnSbO3
-105.81186584,Zn2BiSbO6
-97.41220185,Zn2AgSbO6
-96.87536208,Cu2O3
-142.37957655,Ca2TiSbO6
-107.78422554,Zn2SnSbO6
-102.21638164,Zn2CuSbO6
-130.9565046,TaZn2SbO6
-149.75546732,Ca2TaSbO6
-126.24901486,Ca2SnSbO6
-123.97080404,Ca2BiSbO6
-124.38131169,CaSbO3
-116.71961529,Ca2AgSbO6
-110.1696129,Ca2Co2O5
-198.72743831,Sr2Y2V2O7
-107.38914535,Mn2Zn2O5
-128.89042239,Ca2Cr2O5
-111.34330527,V2Zn2O5
-121.19239136,Ca2CuSbO6
-130.25829757,Ca2V2O5
-109.35365143,Zn2Cr2O5
-135.67973166,MgCrO3
-117.89631582,Ca2Fe2O5
-114.00484548,Mg2Mo2O5
-202.11006609,Mg2Nb2MoO8
-104.36451301,Zn2W2O5
-78.71247189,Zn2Ni2O5
-97.88440008,Ca2Ni2O5
-124.4229602,Ca2W2O5
-120.53276387,CaCoO3
-120.34612821,MnZnO3
-145.63220366,CaWO3
-92.57750894,Zn2Co2O5
-105.47583217,CaNiO3
-122.24106896,Ca2Mo2O5
-180.86047761,Nb2Zn2CuO8
-113.94109798,Sb2O3
-101.19791668,Zn2Fe2O5
-123.29480632,ZnCrO3
-123.57655766,ZnMoO3
-117.00628797,Mg2W2O5
-147.06823228,AlWO3
-103.25335941,Zn2Mo2O5
-89.12826556,ZnNiO3
-125.824421,ZnWO3
-206.3985504,Mg2MnNb2O8
-661.34830057,Y2Ti3(SiO4)3
-633.89717647,Ti3Al2(SiO4)3
-126.83611873,Ca(Sn2O3)2
-163.22237588,Sr2V2GaO7
-471.24313169,SiSbO4
-577.67116719,TiSiO4
-543.5452842,Al2Cu3(SiO4)3
-467.50609943,SiBiO4
-320.19985244,Ca3Cu2(Si2O7)2
-568.49458695,Y2Cu3(SiO4)3
-156.62110614,Sr2YCo2O7
-485.24752569,SiSnO4
-559.2993131,Al2Si3(SnO4)3
-263.14467802,Si2TeO7
-84.90052224,Al(SnO2)2
-136.0851295,Ca2CrSbO6
-206.36761138,Mg2Nb2VO8
-136.40208474,Ca2VSbO6
-130.19212565,Ca2FeSbO6
-94.37908038,Y(SnO2)2
-119.37365014,Ca2NiSbO6
-167.59758677,Ca2TaTiO6
-87.94103825,Y(CuO2)2
-125.75443814,Ca2CoSbO6
-81.15994989,Al(CuO2)2
-146.40981412,Ca2TaCuO6
-115.89184926,Zn2SbWO6
-134.4748853,Ca2SbWO6
-160.09095045,Mg2TaTiO6
-142.63178056,Mg2TaBiO6
-100.97237561,Zn2NiSbO6
-359.9224928,Ca3Ti2(Si2O7)2
-133.9447624,Ca2SbMoO6
-139.48950074,Mg2TaCuO6
-205.72618971,Mg2Nb2CrO8
-135.27014176,Mg2TaAgO6
-149.37772365,Ca2TaBiO6
-150.67098253,Ca2TaSnO6
-186.13253768,Nb2Zn2CoO8
-130.86664198,TaZn2BiO6
-122.8511809,TaZn2AgO6
-193.61019932,Mg2Nb2NiO8
-131.77320974,TaZn2SnO6
-147.64577918,TaTiZn2O6
-598.62098504,Y2Si3(SnO4)3
-143.66615837,Mg2TaSnO6
-579.10708204,Ca3Ti2(GeO4)3
-552.87036012,Mg3Ti2(GeO4)3
-142.20578775,Ca2TaAgO6
-495.4083309,Ca3Cu2(GeO4)3
-397.47703426,Ge3(TeO6)2
-513.049387,Ti2Zn3(GeO4)3
-448.86308745,Zn3Sn2(GeO4)3
-194.02163459,Nb2VZn2O8
-449.71171488,Mg3Ag2(GeO4)3
-193.32023529,Nb2Zn2CrO8
-486.75632465,Mg3Sn2(GeO4)3
-432.84023302,Zn3Cu2(GeO4)3
-67.70695309,SbO2
-140.74953202,TaReO6
-408.91671836,Zn3Ag2(GeO4)3
-474.14216415,Ca3Ag2(GeO4)3
-482.62338011,Mg3Ge3(SbO6)2
-331.45105794,MgTi3(P2O7)2
-472.99048059,Mg3Cu2(GeO4)3
-348.44836456,Mg3Ti2(Si2O7)2
-127.26961086,TaZn2CuO6
-442.95202997,Zn3Ge3(SbO6)2
-513.62552924,Ca3Sn2(GeO4)3
-481.44459864,Mg3Ge3(BiO6)2
-511.73746828,Ca3Ge3(BiO6)2
-441.78091537,Zn3Ge3(BiO6)2
-116.18753968,Sn2O3
-511.73305222,Ca3Ge3(SbO6)2
-313.57007843,Mg3Si4(BiO7)2
-310.15085316,Ca3Si4(AgO7)2
-64.16713626,BiO2
-652.59744349,Y2Mn3(SiO4)3
-140.79836633,Sr2GaCo2O7
-646.70593871,Y2V3(SiO4)3
-620.96679063,Y2Fe3(SiO4)3
-602.06509096,Y2Co3(SiO4)3
-85.57353302,Al(SnO2)2
-142.10886864,Sr2YNi2O7
-645.06090793,Y2Cr3(SiO4)3
-325.70027237,Ca3Si4(SbO7)2
-73.10184539,SnO2
-531.47632022,SiMoO4
-535.07096655,VSiO4
-566.80713376,Y2Si3(NiO4)3
-325.14536091,Ca3Si4(BiO7)2
-618.82387469,Al2V3(SiO4)3
-518.26574385,CrSiO4
-326.32814885,Ti3Zn(P2O7)2
-618.88092064,Al2Cr3(SiO4)3
-543.26626132,Al2Si3(NiO4)3
-543.33368065,SiWO4
-99.02577016,Al(WO2)2
-162.34941524,Ca2TaVO6
-155.31459241,Mg2TaCrO6
-149.04822997,Mg2TaFeO6
-154.99428844,Mg2TaVO6
-570.80603667,Al2Si3(WO4)3
-64.89369477,BiO2
-153.08353492,Mg2TaMnO6
-138.49070096,Mg2TaNiO6
-131.90076628,TaZn2CoO6
-152.84345619,Mg2TaMoO6
-156.01967488,Ca2TaFeO6
-151.53698037,Ca2TaCoO6
-159.83852293,Ca2TaMoO6
-143.30140208,TaVZn2O6
-140.64612137,TaMnZn2O6
-129.71237613,BaTl(WO3)2
-145.34376146,Ca2TaNiO6
-142.90602311,TaZn2CrO6
-162.1579663,Ca2TaCrO6
-126.02840887,TaZn2NiO6
-153.11316453,Mg2TaWO6
-140.67253905,TaZn2MoO6
-314.62502089,Mg3Si4(SbO7)2
-184.95976284,Sr2YAlFe2O7
-558.46882468,Ca3V2(GeO4)3
-136.64228419,TaZn2FeO6
-95.85126434,CaSb2O5
-160.09854049,Ca2TaWO6
-465.94433953,Ge3(WO6)2
-533.59672644,Mg3V2(GeO4)3
-296.14342219,Zn3Si4(BiO7)2
-106.21145811,Y(WO2)2
-140.95513801,TaZn2WO6
-448.3703678,Ge3(MoO6)2
-517.44324458,Ca3Co2(GeO4)3
-99.07747619,CaSn2O5
-136.72379864,Ta2O5
-124.10108865,YTi2O4
-94.50885696,MgSn2O5
-90.65126599,CaBi2O5
-281.11761326,Zn3Si4(AgO7)2
-524.42441727,Mg3Ge3(MoO6)2
-454.83473845,Zn3Co2(GeO4)3
-494.87100856,Mg3Co2(GeO4)3
-300.05022863,Mg3Si4(AgO7)2
-484.2691866,Zn3Ge3(MoO6)2
-491.27700273,Ca3Ni2(GeO4)3
-525.12008453,Mg3Ge3(WO6)2
-171.6423332,Sr2YMn2O7
-80.59911873,Al(CuO2)2
-83.99325569,Al(SnO2)2
-112.84551377,Ti2AlO4
-94.42008516,Y(SnO2)2
-90.43265119,CaCuO2
-493.33547054,V2Zn3(GeO4)3
-551.19202313,Ca3Ge3(MoO6)2
-552.14367973,Ca3Ge3(WO6)2
-296.63663672,Zn3Si4(SbO7)2
-177.66031817,Sr2YV2O7
-612.55293902,Y2Si3(WO4)3
-469.51552211,Mg3Ni2(GeO4)3
-82.34746276,Sb2O5
-330.08463806,Ti2Zn3(Si2O7)2
-164.06275732,Sr2YFe2O7
-429.05715882,Zn3Ni2(GeO4)3
-423.36841535,Cr2(GeO4)3
-485.09071858,Zn3Ge3(WO6)2
-536.81416861,Mg3Cr2(GeO4)3
-351.43045563,Ca3V2(Si2O7)2
-328.15058769,Ca3Si4(SnO7)2
-295.58899503,Si2WO7
-415.49159814,SiNiO4
-185.59209993,Sr2Y2Co2O7
-298.3520771,Zn3Si4(SnO7)2
-190.56325993,Sr2Y2Fe2O7
-316.13098578,Mg3Si4(SnO7)2
-349.90572584,Ca3Cr2(Si2O7)2
-337.87751911,Ca3Fe2(Si2O7)2
-309.6536554,Mg3Cu2(Si2O7)2
-72.47455313,Bi2O5
-289.6015751,Si2MoO7
-318.06086726,Ca3Si4(NiO7)2
-296.81911057,MgSn3(P2O7)2
-330.23219515,Ca3Co2(Si2O7)2
-116.02585576,MgTiO2
-496.33638798,Zn3Cr2(GeO4)3
-338.05181949,Mg3Cr2(Si2O7)2
-86.61979784,ZnSb2O5
-112.70035941,YMn2O4
-101.7656348,AlCr2O4
-87.10021036,Al(CoO2)2
-114.3926569,YV2O4
-100.00767091,Mo2O5
-114.14848222,YCr2O4
-73.31959369,Mg(CuO2)2
-98.52933614,Y(CoO2)2
-103.95104688,Y(FeO2)2
-86.62346369,Y(NiO2)2
-105.9632449,TiZnO2
-339.84788257,Mg3V2(Si2O7)2
-74.7498558,Al(NiO2)2
-92.12375391,MgSb2O5
-321.40977766,V2Zn3(Si2O7)2
-61.72785888,Mg(AgO2)2
-91.9623617,Al(FeO2)2
-98.32426375,Al(WO2)2
-100.88488201,Mn2AlO4
-102.13841924,AlV2O4
-74.16113903,ZnCuO2
-109.40231834,Y(WO2)2
-330.91974101,Ca(BiO2)2
-318.04573645,Mg(BiO2)2
-453.40095506,MgTi2O4
-81.52436484,Ca(SbO2)2
-80.05818623,Mg(SnO2)2
